DATE,TIME,当日実績(万kW)
2021/04/15,00:00,64
2021/04/15,01:00,61
2021/04/15,02:00,63
2021/04/15,03:00,67
2021/04/15,04:00,68
2021/04/15,05:00,68
2021/04/15,06:00,69
2021/04/15,07:00,74
2021/04/15,08:00,79
2021/04/15,09:00,82
2021/04/15,10:00,82
2021/04/15,11:00,83
2021/04/15,12:00,82
2021/04/15,13:00,82
2021/04/15,14:00,85
2021/04/15,15:00,84
2021/04/15,16:00,83
2021/04/15,17:00,85
2021/04/15,18:00,86
2021/04/15,19:00,87
2021/04/15,20:00,84
2021/04/15,21:00,79
2021/04/15,22:00,74
2021/04/15,23:00,69
