DATE,TIME,当日実績(万kW),
2019/05/22,00:00,72,
2019/05/22,01:00,68,
2019/05/22,02:00,69,
2019/05/22,03:00,71,
2019/05/22,04:00,72,
2019/05/22,05:00,72,
2019/05/22,06:00,72,
2019/05/22,07:00,78,
2019/05/22,08:00,85,
2019/05/22,09:00,90,
2019/05/22,10:00,92,
2019/05/22,11:00,94,
2019/05/22,12:00,93,
2019/05/22,13:00,95,
2019/05/22,14:00,96,
2019/05/22,15:00,96,
2019/05/22,16:00,96,
2019/05/22,17:00,94,
2019/05/22,18:00,92,
2019/05/22,19:00,94,
2019/05/22,20:00,92,
2019/05/22,21:00,87,
2019/05/22,22:00,82,
2019/05/22,23:00,76,
