DATE,TIME,当日実績(万kW)
2021/11/17,0:00,296
2021/11/17,1:00,304
2021/11/17,2:00,326
2021/11/17,3:00,346
2021/11/17,4:00,354
2021/11/17,5:00,353
2021/11/17,6:00,355
2021/11/17,7:00,353
2021/11/17,8:00,362
2021/11/17,9:00,372
2021/11/17,10:00,368
2021/11/17,11:00,359
2021/11/17,12:00,339
2021/11/17,13:00,351
2021/11/17,14:00,352
2021/11/17,15:00,350
2021/11/17,16:00,359
2021/11/17,17:00,365
2021/11/17,18:00,361
2021/11/17,19:00,349
2021/11/17,20:00,342
2021/11/17,21:00,331
2021/11/17,22:00,322
2021/11/17,23:00,311
